,Application,Category Tags,Company,Filename,Height (cm),Model Name,Origin Country,Product URL,Type,Width (cm)
2421,Wall,"Ceramic Tile, Shade Variation",Hafary,m75302zy_r-500-500-60-user-data-collections-3183-17925-1672754710.jpg,75,M75302ZY,China,https://www.hafary.com.sg/collection/Tiles/-M75302ZY-3183?image=17925,Tiles,300
2422,Wall,"Ceramic Tile, Shade Variation",Hafary,m75303zy_r-500-500-60-user-data-collections-3183-17926-1672754711.jpg,75,M75303ZY,China,https://www.hafary.com.sg/collection/Tiles/-M75303ZY-3183?image=17926,Tiles,300
2423,Wall,"Ceramic Tile, Shade Variation",Hafary,m75306dy_r-500-500-60-user-data-collections-3183-17927-1672754712.jpg,75,M75306DY,China,https://www.hafary.com.sg/collection/Tiles/-M75306DY-3183?image=17927,Tiles,300
2424,Wall,"Ceramic Tile, Shade Variation",Hafary,m75307zy_r-500-500-60-user-data-collections-3183-17928-1672754713.jpg,75,M75307ZY,China,https://www.hafary.com.sg/collection/Tiles/-M75307ZY-3183?image=17928,Tiles,300
2425,Wall,"Ceramic Tile, Shade Variation",Hafary,m75312zy_r-500-500-60-user-data-collections-3183-17929-1672754713.jpg,75,M75312ZY,China,https://www.hafary.com.sg/collection/Tiles/-M75312ZY-3183?image=17929,Tiles,300
2426,Wall,"Ceramic Tile, Shade Variation",Hafary,m75316zy_r-500-500-60-user-data-collections-3183-17930-1672754714.jpg,75,M75316ZY,China,https://www.hafary.com.sg/collection/Tiles/-M75316ZY-3183?image=17930,Tiles,300
2427,Wall,"Ceramic Tile, Shade Variation",Hafary,m75317zy_r-500-500-60-user-data-collections-3183-17931-1672754715.jpg,75,M75317ZY,China,https://www.hafary.com.sg/collection/Tiles/-M75317ZY-3183?image=17931,Tiles,300
2428,Wall,"Ceramic Tile, Shade Variation",Hafary,m75319zy_r-500-500-60-user-data-collections-3183-17932-1672754716.jpg,75,M75319ZY,China,https://www.hafary.com.sg/collection/Tiles/-M75319ZY-3183?image=17932,Tiles,300
2429,"Wall, Floor","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,xs-copenhagen-cream_r-500-500-60-user-data-collections-3182-17914-1672722225.jpg,200,XS Copenhagen Cream,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-XS-Copenhagen-Cream-3182?image=17914,Tiles,1200
2430,"Wall, Floor","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,xs-copenhagen-cream_r-500-500-60-user-data-collections-3182-17915-1672722230.jpg,200,XS Copenhagen Cream,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-XS-Copenhagen-Cream-3182?image=17915,Tiles,1200
2431,"Wall, Floor","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,xs-copenhagen-brown_r-500-500-60-user-data-collections-3182-17916-1672722231.jpg,200,XS Copenhagen Brown,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-XS-Copenhagen-Brown-3182?image=17916,Tiles,1200
2432,"Wall, Floor","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,xs-copenhagen-canella_r-500-500-60-user-data-collections-3182-17917-1672722232.jpg,200,XS Copenhagen Canella,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-XS-Copenhagen-Canella-3182?image=17917,Tiles,1200
2433,Wall,"Ceramic Tile, Shade Variation",Hafary,allegro-elgz_r-500-500-60-user-data-collections-3181-17904-1672713954.jpg,333,Allegro Elgz,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Allegro-Elgz-3181?image=17904,Tiles,1000
2434,Wall,"Ceramic Tile, Shade Variation",Hafary,eleganza-blu-and-guido-elgz_r-500-500-60-user-data-collections-3181-17905-1672713956.jpg,333,Eleganza Blu and Guido Elgz,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Eleganza-Blu-and-Guido-Elgz-3181?image=17905,Tiles,1000
2435,Wall,"Ceramic Tile, Shade Variation",Hafary,eleganza-blu_r-500-500-60-user-data-collections-3181-17908-1672713968.jpg,333,Eleganza Blu,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Eleganza-Blu-3181?image=17908,Tiles,1000
2436,Wall,"Ceramic Tile, Shade Variation",Hafary,eleganza-grigio_r-500-500-60-user-data-collections-3181-17909-1672713969.jpg,333,Eleganza Grigio,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Eleganza-Grigio-3181?image=17909,Tiles,1000
2437,Wall,"Ceramic Tile, Shade Variation",Hafary,eleganza-terra_r-500-500-60-user-data-collections-3181-20366-1694339909.jpg,333,Eleganza Terra,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Eleganza-Terra-3181?image=20366,Tiles,1000
2438,Wall,"Ceramic Tile, Shade Variation",Hafary,allegro-elgz_r-500-500-60-user-data-collections-3181-17911-1672713976.jpg,333,Allegro Elgz,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Allegro-Elgz-3181?image=17911,Tiles,1000
2439,Wall,"Ceramic Tile, Shade and Pattern Variation",Hafary,alloro-esnz_r-500-500-60-user-data-collections-3180-17891-1672710408.jpg,300,Alloro Esnz,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Alloro-Esnz-3180?image=17891,Tiles,900
2440,Wall,"Ceramic Tile, Shade and Pattern Variation",Hafary,chiara-esnz_r-500-500-60-user-data-collections-3180-17892-1672710409.jpg,300,Chiara Esnz,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Chiara-Esnz-3180?image=17892,Tiles,900
2441,Wall,"Ceramic Tile, Shade and Pattern Variation",Hafary,alloro-esnz_r-500-500-60-user-data-collections-3180-17894-1672710425.jpg,300,Alloro Esnz,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Alloro-Esnz-3180?image=17894,Tiles,900
2442,Wall,"Ceramic Tile, Shade and Pattern Variation",Hafary,chiara-esnz_r-500-500-60-user-data-collections-3180-17895-1672710427.jpg,300,Chiara Esnz,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Chiara-Esnz-3180?image=17895,Tiles,900
2443,Wall,"Ceramic Tile, Shade and Pattern Variation",Hafary,essenza-beige_r-500-500-60-user-data-collections-3180-17896-1672710428.jpg,300,Essenza Beige,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Essenza-Beige-3180?image=17896,Tiles,900
2444,Wall,"Ceramic Tile, Shade and Pattern Variation",Hafary,essenza-bianco_r-500-500-60-user-data-collections-3180-17897-1672710429.jpg,300,Essenza Bianco,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Essenza-Bianco-3180?image=17897,Tiles,900
2445,Wall,"Ceramic Tile, Shade and Pattern Variation",Hafary,essenza-perla_r-500-500-60-user-data-collections-3180-17898-1672710430.jpg,300,Essenza Perla,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Essenza-Perla-3180?image=17898,Tiles,900
2446,Wall,"Ceramic Tile, Shade and Pattern Variation",Hafary,rlv-essenza-beige_r-500-500-60-user-data-collections-3180-17899-1675232169.jpg,300,Rlv.Essenza Beige,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Rlv.Essenza-Beige-3180?image=17899,Tiles,900
2447,Wall,"Ceramic Tile, Shade and Pattern Variation",Hafary,rlv-essenza-bianco_r-500-500-60-user-data-collections-3180-17900-1675232254.jpg,300,Rlv.Essenza Bianco,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Rlv.Essenza-Bianco-3180?image=17900,Tiles,900
2448,Wall,"Ceramic Tile, Shade and Pattern Variation",Hafary,rlv-essenza-grigio_r-500-500-60-user-data-collections-3180-17901-1675232264.jpg,300,Rlv.Essenza Grigio,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Rlv.Essenza-Grigio-3180?image=17901,Tiles,900
2449,Wall,"Ceramic Tile, Shade and Pattern Variation",Hafary,rlv-essenza-perla_r-500-500-60-user-data-collections-3180-17902-1675232274.jpg,300,Rlv.Essenza Perla,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Rlv.Essenza-Perla-3180?image=17902,Tiles,900
2450,Wall,"Ceramic Tile, Shade and Pattern Variation",Hafary,rlv-essenza-tortora_r-500-500-60-user-data-collections-3180-17903-1675232294.jpg,300,Rlv.Essenza Tortora,Spain,https://www.hafary.com.sg/collection/Tiles/Pamesa-Ceramica-Rlv.Essenza-Tortora-3180?image=17903,Tiles,900
2451,"Wall, Floor","Glazed Porcelain Tile, Shade and Pattern Variation",Hafary,kado-ocean-cement-90-ret_r-500-500-60-user-data-collections-3179-17884-1672383092.jpg,900,Kado Ocean Cement 90 Ret,Italy,https://www.hafary.com.sg/collection/Tiles/Ascot-Kado-Ocean-Cement-90-Ret-3179?image=17884,Tiles,900
2452,"Wall, Floor","Glazed Porcelain Tile, Shade and Pattern Variation",Hafary,kado-smoke-cement-90-ret_r-500-500-60-user-data-collections-3179-17885-1672383097.jpg,900,Kado Smoke Cement 90 Ret,Italy,https://www.hafary.com.sg/collection/Tiles/Ascot-Kado-Smoke-Cement-90-Ret-3179?image=17885,Tiles,900
2453,"Wall, Floor","Glazed Porcelain Tile, Shade and Pattern Variation",Hafary,kado-ocean-cement-90-ret_r-500-500-60-user-data-collections-3179-17886-1672383116.jpg,900,Kado Ocean Cement 90 Ret,Italy,https://www.hafary.com.sg/collection/Tiles/Ascot-Kado-Ocean-Cement-90-Ret-3179?image=17886,Tiles,900
2454,"Wall, Floor","Glazed Porcelain Tile, Shade and Pattern Variation",Hafary,kado-smoke-cement-90-ret_r-500-500-60-user-data-collections-3179-17887-1672383119.jpg,900,Kado Smoke Cement 90 Ret,Italy,https://www.hafary.com.sg/collection/Tiles/Ascot-Kado-Smoke-Cement-90-Ret-3179?image=17887,Tiles,900
2455,"Wall, Floor","Glazed Porcelain Tile, Shade and Pattern Variation",Hafary,kado-clay-cement-90-ret_r-500-500-60-user-data-collections-3179-17888-1672383121.jpg,900,Kado Clay Cement 90 Ret,Italy,https://www.hafary.com.sg/collection/Tiles/Ascot-Kado-Clay-Cement-90-Ret-3179?image=17888,Tiles,900
2456,"Wall, Floor","Glazed Porcelain Tile, Shade and Pattern Variation",Hafary,kado-ice-cement-90-ret_r-500-500-60-user-data-collections-3179-17889-1672383123.jpg,900,Kado Ice Cement 90 Ret,Italy,https://www.hafary.com.sg/collection/Tiles/Ascot-Kado-Ice-Cement-90-Ret-3179?image=17889,Tiles,900
2457,"Wall, Floor","Glazed Porcelain Tile, Shade and Pattern Variation",Hafary,kado-sand-cement-90-ret_r-500-500-60-user-data-collections-3179-17890-1672383125.jpg,900,Kado Sand Cement 90 Ret,Italy,https://www.hafary.com.sg/collection/Tiles/Ascot-Kado-Sand-Cement-90-Ret-3179?image=17890,Tiles,900
2458,"Wall, Floor","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation",Hafary,nature-gris_r-500-500-60-user-data-collections-3178-17877-1672374179.jpg,220,Nature Gris,Spain,https://www.hafary.com.sg/collection/Tiles/Geotiles-Nature-Gris-3178?image=17877,Tiles,850
2459,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,gd90125_r-500-500-60-user-data-collections-3177-17865-1672223889.jpg,900,GD90125,Taiwan,https://www.hafary.com.sg/collection/Tiles/Champion-GD90125-3177?image=17865,Tiles,900
2460,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,gd90125_r-500-500-60-user-data-collections-3177-17866-1672223891.jpg,900,GD90125,Taiwan,https://www.hafary.com.sg/collection/Tiles/Champion-GD90125-3177?image=17866,Tiles,900
2461,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,gd90125_r-500-500-60-user-data-collections-3177-17867-1672223893.jpg,900,GD90125,Taiwan,https://www.hafary.com.sg/collection/Tiles/Champion-GD90125-3177?image=17867,Tiles,900
2462,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,gd90126_r-500-500-60-user-data-collections-3177-17868-1672223896.jpg,900,GD90126,Taiwan,https://www.hafary.com.sg/collection/Tiles/Champion-GD90126-3177?image=17868,Tiles,900
2463,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,gd90126_r-500-500-60-user-data-collections-3177-17869-1672223897.jpg,900,GD90126,Taiwan,https://www.hafary.com.sg/collection/Tiles/Champion-GD90126-3177?image=17869,Tiles,900
2464,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation",Hafary,690_r-500-500-60-user-data-collections-3176-17864-1672222441.jpg,150,690,Malaysia,https://www.hafary.com.sg/collection/Tiles/-690-3176?image=17864,Tiles,600
2465,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,mk-7-5-light_r-500-500-60-user-data-collections-3172-17856-1672218822.jpg,75,MK 7.5 Light,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Caesar-MK-7.5-Light-3172?image=17856,Tiles,300
2466,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,signature-st-grey-rett_r-500-500-60-user-data-collections-3171-17851-1672216121.jpg,300,Signature St Grey Rett,Italy,https://www.hafary.com.sg/collection/Tiles/Ascot-Signature-St-Grey-Rett-3171?image=17851,Tiles,600
2467,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,signature-st-grey-rett_r-500-500-60-user-data-collections-3171-17852-1672216129.jpg,300,Signature St Grey Rett,Italy,https://www.hafary.com.sg/collection/Tiles/Ascot-Signature-St-Grey-Rett-3171?image=17852,Tiles,600
2468,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,signature-st-beige-rett_r-500-500-60-user-data-collections-3171-17853-1672216134.jpg,300,Signature St Beige Rett,Italy,https://www.hafary.com.sg/collection/Tiles/Ascot-Signature-St-Beige-Rett-3171?image=17853,Tiles,600
2469,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,signature-st-white-rett_r-500-500-60-user-data-collections-3171-17854-1672216136.jpg,300,Signature St White Rett,Italy,https://www.hafary.com.sg/collection/Tiles/Ascot-Signature-St-White-Rett-3171?image=17854,Tiles,600
2470,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,kendo-light(9)_r-500-500-60-user-data-collections-3170-17846-1672211889.jpg,600,Kendo Light(9),Spain,https://www.hafary.com.sg/collection/Tiles/Living-Ceramics-Kendo-Light-9-3170?image=17846,Tiles,1200
2471,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,kendo-light-honed(9)_r-500-500-60-user-data-collections-3170-17847-1672211903.jpg,600,Kendo Light Honed(9),Spain,https://www.hafary.com.sg/collection/Tiles/Living-Ceramics-Kendo-Light-Honed-9-3170?image=17847,Tiles,1200
2472,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,kendo-light(9)_r-500-500-60-user-data-collections-3170-17848-1672211905.jpg,600,Kendo Light(9),Spain,https://www.hafary.com.sg/collection/Tiles/Living-Ceramics-Kendo-Light-9-3170?image=17848,Tiles,1200
2473,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,kendo-grey-honed(9)_r-500-500-60-user-data-collections-3170-17849-1672211911.jpg,600,Kendo Grey Honed(9),Spain,https://www.hafary.com.sg/collection/Tiles/Living-Ceramics-Kendo-Grey-Honed-9-3170?image=17849,Tiles,1200
2474,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,kendo-grey(9)_r-500-500-60-user-data-collections-3170-17850-1672211913.jpg,600,Kendo Grey(9),Spain,https://www.hafary.com.sg/collection/Tiles/Living-Ceramics-Kendo-Grey-9-3170?image=17850,Tiles,1200
2475,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,master-gray-nat-rtt_r-500-500-60-user-data-collections-3169-17842-1672207777.jpg,1200,Master Gray Nat/Rtt,Italy,https://www.hafary.com.sg/collection/Tiles/Lea-Ceramiche-Master-Gray-Nat-Rtt-3169?image=17842,Tiles,1200
2476,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,master-gray-nat-rtt_r-500-500-60-user-data-collections-3169-17843-1672207778.jpg,1200,Master Gray Nat/Rtt,Italy,https://www.hafary.com.sg/collection/Tiles/Lea-Ceramiche-Master-Gray-Nat-Rtt-3169?image=17843,Tiles,1200
2477,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,master-white-nt-rt_r-500-500-60-user-data-collections-3169-17844-1672207780.jpg,1200,Master White Nt/Rt,Italy,https://www.hafary.com.sg/collection/Tiles/Lea-Ceramiche-Master-White-Nt-Rt-3169?image=17844,Tiles,1200
2478,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,master-white-nt-rt_r-500-500-60-user-data-collections-3169-17845-1672207781.jpg,1200,Master White Nt/Rt,Italy,https://www.hafary.com.sg/collection/Tiles/Lea-Ceramiche-Master-White-Nt-Rt-3169?image=17845,Tiles,1200
2479,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,master-sand-nat-rtt_r-500-500-60-user-data-collections-3169-18116-1675648689.jpg,1200,Master Sand Nat/Rtt,Italy,https://www.hafary.com.sg/collection/Tiles/Lea-Ceramiche-Master-Sand-Nat-Rtt-3169?image=18116,Tiles,1200
2480,"Wall, Floor","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,w1002022_r-500-500-60-user-data-collections-3168-17833-1672135773.jpg,200,W1002022,China,https://www.hafary.com.sg/collection/Tiles/-W1002022-3168?image=17833,Tiles,1000
2481,"Wall, Floor","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,w1002024_r-500-500-60-user-data-collections-3168-17834-1672135776.jpg,200,W1002024,China,https://www.hafary.com.sg/collection/Tiles/-W1002024-3168?image=17834,Tiles,1000
2482,"Wall, Floor","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,w1002021_r-500-500-60-user-data-collections-3168-17835-1672135782.jpg,200,W1002021,China,https://www.hafary.com.sg/collection/Tiles/-W1002021-3168?image=17835,Tiles,1000
2483,"Wall, Floor","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,w1002022_r-500-500-60-user-data-collections-3168-17836-1672135784.jpg,200,W1002022,China,https://www.hafary.com.sg/collection/Tiles/-W1002022-3168?image=17836,Tiles,1000
2484,"Wall, Floor","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,w1002023_r-500-500-60-user-data-collections-3168-17837-1672135786.jpg,200,W1002023,China,https://www.hafary.com.sg/collection/Tiles/-W1002023-3168?image=17837,Tiles,1000
2485,"Wall, Floor","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,w1002024_r-500-500-60-user-data-collections-3168-17838-1672135787.jpg,200,W1002024,China,https://www.hafary.com.sg/collection/Tiles/-W1002024-3168?image=17838,Tiles,1000
2486,"Wall, Floor","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,w1002025_r-500-500-60-user-data-collections-3168-17839-1672135789.jpg,200,W1002025,China,https://www.hafary.com.sg/collection/Tiles/-W1002025-3168?image=17839,Tiles,1000
2487,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,chalk-lpp-rtt_r-500-500-60-user-data-collections-3167-17824-1672117750.jpg,900,Chalk Lpp/Rtt,Italy,https://www.hafary.com.sg/collection/Tiles/Panaria-Group-Chalk-Lpp-Rtt-3167?image=17824,Tiles,1800
2488,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,chalk-lpp-rtt_r-500-500-60-user-data-collections-3167-17825-1672117751.jpg,900,Chalk Lpp/Rtt,Italy,https://www.hafary.com.sg/collection/Tiles/Panaria-Group-Chalk-Lpp-Rtt-3167?image=17825,Tiles,1800
2489,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,chalk-lpp-rtt_r-500-500-60-user-data-collections-3167-17826-1672117753.jpg,900,Chalk Lpp/Rtt,Italy,https://www.hafary.com.sg/collection/Tiles/Panaria-Group-Chalk-Lpp-Rtt-3167?image=17826,Tiles,1800
2490,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,chalk-nat-rtt_r-500-500-60-user-data-collections-3167-17918-1713281525.jpg,900,Chalk Nat/Rtt,Italy,https://www.hafary.com.sg/collection/Tiles/Panaria-Group-Chalk-Nat-Rtt-3167?image=17918,Tiles,1800
2491,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,chalk-nat-rtt_r-500-500-60-user-data-collections-3167-21899-1713281466.jpg,900,Chalk Nat/Rtt,Italy,https://www.hafary.com.sg/collection/Tiles/Panaria-Group-Chalk-Nat-Rtt-3167?image=21899,Tiles,1800
